marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
42636.78,11747.79,49065.88,2651.71,129.13,3.72,24194.35,89006.58
12538.28,7411.76,146655.43,1704.7,352.98,12.0,262128.58,139849.24
1992.8,5994.11,13325.39,1150.54,452.98,20.88,493140.36,201960.26
39705.39,19968.45,21882.46,999.63,483.88,21.96,40031.48,112860.05
3423.5,14393.11,40081.35,1843.97,273.25,11.78,24887.16,60772.05
23727.58,7194.63,37065.05,1320.91,248.81,35.27,138445.58,110865.79
39552.55,25118.55,82683.86,2504.3,274.96,7.45,312785.7,214861.8
41509.03,24276.66,90219.6,3262.8,62.34,47.23,140904.12,142359.87
26738.88,6606.73,137865.9,3157.6,475.19,11.71,237093.02,210295.47
11614.5,16752.57,112984.23,1914.35,384.65,27.51,129364.61,128690.75
39139.66,20033.02,77824.0,1514.03,284.33,15.63,489441.62,276356.23
7617.49,8542.85,109546.42,746.88,454.38,29.42,207764.93,114191.73
32723.13,21805.13,66138.19,1944.51,232.29,44.09,467771.67,240491.55
9054.56,20490.36,153278.83,3384.62,381.13,37.31,400354.96,201066.31
41260.4,24201.02,33361.96,1264.29,305.54,30.16,238645.66,194210.73
36314.1,25515.86,140190.71,879.58,451.46,38.6,104579.03,100665.94
31250.01,18004.18,23133.03,446.43,230.77,10.96,471058.02,200075.22
16538.91,16269.04,31965.59,2610.96,202.11,4.17,166941.92,149216.82
17163.2,12502.53,16599.45,2621.33,127.08,4.89,143304.25,142265.47
1094.56,17872.34,44229.1,478.0,420.69,29.73,189987.23,117796.73
24117.78,11283.98,54015.46,1803.45,175.15,15.1,494307.64,233893.68
1808.07,1603.0,17103.71,2821.9,449.72,25.78,279300.91,120450.63
1132.66,13497.77,151371.02,2020.97,63.67,42.05,420750.98,211939.34
12332.75,7805.9,87570.99,3084.26,412.0,36.31,435019.3,216503.93
36760.95,15379.84,158078.66,2099.08,270.23,22.13,380345.04,255174.52
8490.98,15206.54,120327.1,1461.94,193.06,10.36,360811.32,184227.97
2646.89,12596.93,15616.86,1139.32,213.82,1.64,182358.52,95897.18
4469.22,3228.03,110783.72,3085.59,160.99,28.63,460772.69,257798.95
13909.02,6459.47,31546.14,567.81,120.82,13.09,124200.21,67290.53
34083.37,19662.04,70370.42,1873.01,42.67,17.11,378022.93,222550.61
27432.45,8990.89,44963.74,2361.52,423.4,49.93,119836.51,116709.81
6738.07,4620.24,36721.53,2224.2,454.03,8.75,223975.36,119021.53
2164.07,3469.43,41662.72,312.14,353.53,46.75,207626.62,71290.4
39960.63,9845.75,134385.5,3554.04,446.96,2.89,198145.9,211396.75
7218.59,12154.45,29432.54,517.17,298.21,22.85,480605.77,195501.88
21418.5,12010.82,75552.84,1508.1,296.2,20.92,96423.09,98688.93
26665.34,12177.76,86989.84,2077.5,143.49,21.43,212441.31,161120.14
9891.27,14338.32,110684.89,1175.76,317.13,48.72,243318.96,147015.3
42496.84,13176.03,101111.0,2505.6,201.4,12.52,74061.24,134148.4
35888.05,11607.24,125764.55,2647.19,113.81,6.04,21858.57,119211.07
13964.14,10755.68,68982.44,1661.43,230.7,12.69,260940.48,168407.44
11628.89,10639.82,52218.08,2873.14,224.96,14.74,271058.52,178217.61
4827.31,3692.06,148426.83,1390.75,381.27,3.55,24846.89,58165.18
30163.87,22502.25,24912.43,2175.51,41.01,40.66,309587.34,207686.57
29517.96,15529.45,62055.75,2469.11,147.34,8.33,94150.18,123923.57
15774.09,23053.87,149405.44,2510.42,95.85,37.45,242430.38,169640.51
13821.09,8529.0,148038.13,2245.95,283.16,41.79,382734.23,201895.66
49082.55,28076.62,147400.1,2000.06,61.28,18.83,461367.5,246562.12
17018.02,20290.26,48949.54,1626.22,74.68,2.06,190639.84,131105.5
21368.23,6974.03,127037.33,1192.3,334.85,25.41,366065.28,156493.91
41736.74,20270.43,137968.97,2508.34,205.3,45.05,170124.78,138187.14
32756.6,25563.9,51504.71,400.39,460.46,20.73,391692.25,209590.04
16721.01,13271.42,51322.4,1012.09,172.93,2.24,71557.74,92540.77
27135.98,13940.32,58176.31,1126.87,76.94,42.17,421648.82,167328.99
43138.56,16040.71,101901.17,1987.77,77.34,34.48,158394.03,137642.6
15057.73,9909.07,92059.82,2775.72,90.5,11.75,183732.44,162066.19
44199.24,14290.57,146194.3,1361.12,496.59,34.31,476592.98,225519.92
13472.92,19185.84,139622.23,2698.83,118.84,9.68,22057.23,106394.86
43543.59,21735.14,35858.38,2952.16,182.87,28.54,319080.45,208356.73
27011.67,12669.44,70734.48,2105.83,492.01,22.3,394681.87,191452.39
36849.72,10319.36,21767.48,2894.76,30.02,31.63,363870.05,182991.91
33509.21,8292.69,142245.27,1669.28,15.83,44.22,68283.24,99922.06
20935.94,18409.46,80968.63,3245.94,461.84,44.74,276653.04,209573.3
16840.03,15694.87,92917.73,1176.15,69.52,44.84,322396.2,154625.69
45621.27,16515.69,123374.94,744.61,466.33,33.21,134841.07,141726.55
31221.05,21307.93,126041.14,983.17,291.82,37.15,494223.86,218950.47
6976.48,19692.95,89511.23,1061.94,282.92,39.5,411952.93,196851.33
30938.39,15481.2,80283.27,2823.39,330.49,7.28,28785.21,108359.81
39358.21,20576.94,147292.69,3021.8,249.66,6.5,152853.05,136325.69
41598.8,19716.23,117661.13,1582.09,396.7,31.68,457115.54,246343.29
28458.32,24671.78,100144.03,1797.35,214.51,8.27,432165.14,221631.04
27488.02,13788.91,91589.88,2809.0,173.95,11.67,34671.79,118791.58
16298.5,18845.15,132407.8,2968.35,220.12,41.54,371811.97,203161.88
15787.87,9427.95,72758.47,2564.99,173.55,9.51,477913.33,207248.31
5299.15,15426.48,70565.4,979.53,136.09,7.9,321159.41,144263.95
2674.79,15361.68,147448.59,1072.46,422.15,40.17,296541.17,145197.59
47662.01,15035.09,63927.51,2507.31,172.3,43.58,373422.17,225534.57
17417.3,11615.47,72996.04,2655.31,242.66,36.91,473205.22,233320.01
27760.84,23358.66,92914.05,2955.56,256.71,22.75,45131.63,121991.98
31115.7,24973.75,65796.39,772.73,209.42,35.01,368067.69,203983.82
44529.91,21423.0,58418.57,1520.1,135.92,9.6,328515.75,233149.15
36330.99,18566.52,32270.14,1028.31,14.21,35.18,407349.99,165413.94
13233.85,11453.62,109353.92,3478.81,48.81,42.46,113325.99,117963.98
39888.13,27263.52,108144.06,953.68,80.92,21.99,253475.83,156392.45
6644.12,12098.13,109515.36,2515.93,342.61,9.91,447947.64,258197.82
5331.12,6829.65,50244.91,2493.99,295.82,36.19,192499.66,116358.3
44259.53,22015.94,142086.86,1728.54,229.33,19.55,118310.61,148668.69
37429.54,17516.35,119419.17,1895.28,323.56,5.28,244105.98,170305.39
26811.89,12195.13,131524.05,1070.12,112.75,27.99,211194.35,115793.03
15114.94,4584.58,136267.88,2473.0,420.34,45.08,475519.63,218346.79
29674.38,15973.29,82960.38,1525.85,352.15,34.97,56816.09,98851.77
16414.5,6434.3,79792.61,2408.73,488.19,2.63,314580.83,195471.04
48830.29,27231.56,76837.16,3234.05,365.39,9.78,156994.4,193608.15
8778.68,11219.01,48044.49,2353.49,102.28,12.8,182008.78,147125.39
48020.22,24570.88,137475.94,1346.21,12.59,27.29,116001.93,141732.13
33433.91,10102.26,38459.27,2367.5,326.95,5.82,437521.7,227149.76
31530.5,25495.38,139998.11,3031.4,66.69,30.23,401130.91,229272.01
2888.56,14568.97,31850.92,497.85,426.44,23.12,261059.65,104009.76
26090.05,19313.25,154657.91,3065.73,195.65,27.65,132547.03,131480.24
48982.01,12625.34,133722.34,1058.39,252.9,13.14,287644.85,171012.24
21776.84,12479.08,86322.16,1390.62,10.73,1.24,497465.89,230218.56
37730.22,15369.53,146162.24,3452.94,80.52,36.72,279648.71,214907.65
27604.14,21896.39,128632.66,2937.14,277.04,3.3,58377.36,115202.24
35233.04,16028.2,143858.19,1493.69,80.74,20.86,284865.47,172285.1
31265.8,24576.87,63664.82,689.99,380.09,13.98,116425.34,93808.99
11823.06,15647.08,26386.78,2183.31,23.13,23.09,292006.37,168257.67
22001.05,4950.49,105609.63,2556.95,124.54,47.09,201183.82,134834.89
3387.4,13697.52,129856.03,3550.65,347.43,43.78,70585.91,115347.31
8241.39,15443.17,129848.73,1706.33,153.69,24.27,168780.52,108805.16
40334.86,27820.11,85991.7,1839.81,324.84,46.08,148623.14,132450.58
4313.38,8742.24,23212.2,2321.73,454.69,24.85,373745.12,208598.8
2284.26,4312.06,79649.19,2761.3,211.06,17.6,115105.72,110790.83
33483.15,23322.78,129479.79,1321.55,303.96,18.08,228502.28,139448.86
12527.56,17282.62,46406.34,2145.92,225.29,1.14,188533.7,165146.57
14260.98,20183.65,85376.36,3222.62,127.46,37.0,243634.84,169565.76
29004.27,19410.19,68509.37,897.37,89.11,2.45,149086.05,106931.2
29825.16,10502.03,40687.9,1142.26,449.03,25.54,116295.27,104174.7
33448.43,8321.22,33640.99,2755.9,199.18,44.93,223343.7,145267.84
13149.4,5173.6,149463.28,3089.61,186.63,5.32,215118.95,165963.52
24289.98,20897.38,42626.18,1097.37,485.12,9.47,121542.61,108426.29
12597.52,12313.09,68343.64,3204.36,305.93,26.22,248671.47,164883.52
34886.15,13533.7,128378.44,768.52,79.35,12.11,176589.43,134656.12
43733.11,10791.4,24869.2,2909.19,211.03,22.03,391861.69,222200.13
24606.41,22596.94,70378.17,1379.6,440.76,15.98,184352.41,151378.57
45901.05,11366.65,131150.43,2858.27,142.81,39.37,265312.02,177526.22
2893.57,6284.66,44712.37,2583.47,175.73,30.16,363817.63,200430.49
37963.69,22048.39,78584.89,2049.9,466.78,25.65,107898.43,162506.89
47325.41,13290.55,32524.84,3112.41,176.28,39.67,300148.83,239483.82
16421.15,7599.4,111312.97,1914.23,178.82,28.76,116023.78,91143.15
7286.37,10441.46,125969.39,1799.23,78.95,32.93,274294.15,167437.22
8162.49,14823.08,138185.8,1677.73,395.89,2.7,242997.67,137090.28
1684.66,15205.03,124623.7,1585.89,152.12,41.87,130712.26,120537.56
38428.36,26254.13,109797.76,2779.72,465.77,31.42,429993.41,267941.25
13712.55,3775.14,53320.77,1290.54,256.03,6.14,378725.37,183505.46
5416.71,12646.45,95328.94,1853.32,267.98,35.99,209028.48,139251.66
40704.83,20335.15,152393.17,3508.09,190.36,37.32,120017.55,192289.71
36516.02,20546.09,118235.77,1094.65,271.19,10.0,483475.3,232866.82
46162.56,21821.94,58211.73,2602.48,362.46,6.0,475902.55,311660.19
41994.04,20723.5,152362.19,1297.31,137.03,15.27,260201.69,158685.36
18607.61,18677.95,126886.8,1929.05,233.32,44.31,420496.56,192312.05
22991.51,9886.19,20010.59,1089.12,117.8,34.25,216988.26,141099.62
15035.87,12877.19,122542.29,2284.6,440.66,42.97,369845.12,184235.85
48028.95,27437.71,51522.27,2537.82,23.19,32.27,370628.05,246846.25
14729.84,8363.23,109837.98,3173.86,165.3,35.95,54242.94,116314.3
39585.73,11472.96,56583.84,1443.66,473.85,0.23,66658.19,124029.34
5925.58,6651.97,72374.22,3167.74,410.54,44.78,202544.19,136902.58
20355.35,22927.28,125805.45,1636.29,336.7,15.24,64284.03,111295.19
25464.73,18682.91,74582.61,862.95,305.58,15.01,109719.11,88760.09
18894.05,4371.47,19660.84,2033.76,203.44,18.61,266334.48,132827.23
36253.68,22701.42,101843.41,3288.54,41.1,28.88,93666.63,132201.03
43048.14,13546.83,62415.15,829.31,41.23,29.8,458462.51,216231.3
35171.03,10783.61,18941.92,2534.16,130.01,22.19,60413.16,124550.52
48138.7,13465.84,137226.05,3055.96,201.81,28.32,250086.07,220843.12
47089.13,12675.0,44084.18,445.86,119.62,33.53,418668.19,182359.56
48805.5,18833.05,42851.21,811.82,213.45,25.17,228977.76,163885.92
28092.01,11830.01,14614.54,2779.79,211.94,11.8,469186.06,222989.91
45752.6,26965.67,134929.08,1764.11,103.76,13.28,422655.35,261489.31
31648.43,14657.34,57472.69,1460.12,289.22,16.9,32482.36,98754.45
38615.39,15460.07,110210.04,2726.82,49.54,36.62,215887.51,174054.22
12399.4,8945.77,46305.46,593.38,59.69,9.93,206285.79,113347.42
2707.08,14483.48,43927.64,844.49,113.91,19.11,259383.34,146385.3
31451.46,7442.14,141672.67,3454.86,474.73,2.31,357802.94,261238.08
48773.17,15598.04,134624.47,787.14,349.24,12.91,315999.99,216039.0
10285.07,8785.58,66352.14,2883.14,406.02,21.6,34479.63,105710.19
9436.36,5562.09,24352.3,3025.19,21.46,40.26,293411.42,141859.68
17771.18,20489.53,135970.26,866.63,14.16,11.61,203779.02,112780.6
26312.15,14342.38,152793.23,2652.15,73.43,28.04,134825.75,146393.98
14534.16,5466.13,24038.52,535.76,402.4,39.25,305435.01,130675.58
39554.0,17284.61,82750.41,1600.83,86.02,36.07,64174.28,96771.5
13873.75,17523.57,76590.86,1271.73,316.22,49.88,107860.46,111372.01
32497.38,19989.03,57796.76,2480.48,140.39,40.37,124139.4,159332.56
8693.55,17531.44,47164.41,2806.79,377.85,44.99,361534.14,228971.87
29369.9,24938.6,106278.38,3238.76,433.36,15.5,191582.06,206831.2
17076.94,6068.49,138158.61,2034.0,315.62,27.62,77670.88,98272.29
28639.52,17662.74,119574.03,3317.16,16.83,3.31,489586.45,237588.76
43634.67,25212.4,41331.91,2265.7,322.86,33.58,82930.9,132901.68
24404.79,22874.6,48213.48,935.55,130.56,46.57,285955.41,149794.58
11759.4,3381.11,42549.15,746.24,367.38,33.87,374420.79,152823.04
46026.58,17388.88,48052.83,1494.28,68.48,22.81,234593.05,159310.39
9287.6,13883.64,84801.28,2725.83,469.21,46.03,65218.51,102455.81
29189.45,14927.76,120630.72,2272.48,144.55,37.36,423292.54,239321.69
20347.2,8665.79,17429.61,2956.9,388.12,20.0,378366.71,217639.43
36442.7,14681.3,48079.33,2157.89,207.8,36.47,481103.49,260275.5
8470.86,12876.43,157240.13,2585.33,418.98,49.46,170217.43,115350.66
39306.1,11490.28,38877.96,2226.46,457.36,39.67,178401.26,152418.49
10312.98,14766.36,126656.96,742.22,242.19,46.79,205418.21,94260.79
21294.7,8524.06,29214.52,3058.02,68.04,41.93,486082.64,231064.22
5545.05,15230.68,131431.12,3464.4,272.81,36.84,275709.97,153932.77
22129.53,22174.92,111497.04,678.77,486.84,23.07,483351.9,200999.34
48345.36,18084.99,68000.62,1194.42,326.54,27.84,68197.25,91222.36
28401.15,18339.95,77147.8,2887.58,245.92,20.3,179667.7,170079.67
40909.22,11799.17,158509.87,1218.84,185.47,0.54,105657.8,110523.4
5617.26,11454.99,48972.7,1447.18,378.78,9.84,140112.48,84564.96
43603.4,22093.69,69676.12,976.61,270.67,20.81,451327.89,225796.04
25205.55,6357.41,53880.2,2012.14,474.4,6.86,114862.94,122040.35
5637.35,17315.11,124597.89,1184.63,206.87,45.71,86682.48,76087.67
23732.19,21250.32,32721.69,382.84,91.74,41.42,330900.03,142905.06
15628.57,10657.17,19674.94,647.89,334.18,0.8,339647.15,176563.77
32160.04,13908.35,113961.4,906.28,183.41,49.63,320885.8,182574.79
27005.44,14906.44,161191.18,2494.54,240.4,10.14,143851.04,163497.14
11057.73,21033.26,73520.8,1121.43,463.84,13.53,73372.41,82072.19
47532.13,21258.85,78324.09,1752.83,221.17,35.17,314611.3,169225.13
33922.49,17242.33,141734.93,1589.56,447.22,11.66,139369.72,150324.79
9570.93,21439.9,133420.77,1066.16,55.26,27.53,351658.09,155671.48
18311.19,21244.19,29104.45,1307.45,369.67,6.43,277436.69,137522.48
15918.86,20625.4,137907.35,1233.55,101.71,43.67,482579.22,173525.46
15182.06,4940.33,93479.25,2612.03,424.93,7.69,249626.62,144187.53
33235.3,24394.77,35697.94,2258.64,149.17,23.03,381156.53,224547.24
21631.69,22667.65,163378.52,3306.41,87.02,26.28,393967.71,257954.74
19873.22,23930.91,142886.7,3564.42,103.52,21.57,475237.84,299031.08
19877.11,11275.85,93303.47,613.12,466.75,10.24,87348.78,81935.7
18881.05,22123.5,85578.21,2479.73,397.68,4.05,264870.89,168234.1
39255.72,13707.51,41053.24,2827.18,28.42,47.05,144889.75,156182.73
38912.31,9220.58,91804.92,1807.55,86.26,1.87,138717.55,118296.58
27267.33,20109.72,109677.03,2996.47,254.32,35.65,287295.24,176884.09
22818.01,19250.96,35986.7,1420.25,410.27,13.45,141603.27,134221.18
10467.21,6691.66,29847.42,680.74,52.18,31.76,306256.11,121949.26
24510.13,12867.11,96171.67,1162.5,68.18,5.55,42551.47,67642.54
3538.45,7475.41,44330.38,2085.53,254.76,7.4,231729.62,123343.62
19766.9,17632.24,134007.69,3050.44,128.07,15.2,310926.79,220715.81
26922.93,24809.66,119145.14,1137.78,496.27,21.06,390925.68,201432.5
6184.91,10452.4,140120.71,1674.54,245.3,31.88,167912.73,98741.5
44513.41,24952.22,104345.19,2249.67,377.86,18.93,116558.02,132676.13
49348.88,26489.79,94167.51,1494.5,486.17,16.51,403888.34,224651.93
36695.61,21236.69,166981.7,2179.38,415.06,33.49,273102.33,201178.33
40775.87,26399.73,108376.38,2600.5,27.68,20.81,322586.36,218306.17
24150.97,16984.14,93737.91,605.28,219.76,0.01,372233.74,191687.51
4349.05,11256.29,122883.43,823.66,210.9,8.41,361609.81,132058.59
33993.09,13799.18,153410.63,1263.91,70.87,35.72,326248.33,204725.06
1535.8,15204.38,25065.65,307.72,84.52,49.7,196604.52,80855.96
30441.18,19721.91,90433.64,920.98,110.04,27.81,489963.78,189068.05
8024.15,5784.71,57988.0,2432.33,41.73,44.35,88019.02,110631.6
17231.3,17801.0,75109.67,1950.35,58.08,6.65,97676.29,116232.37
45477.1,18595.79,127729.77,2685.08,370.26,0.26,441743.58,268697.55
25981.69,16759.84,66583.19,1992.83,97.96,23.07,60396.87,108559.18
29168.72,23276.31,138983.69,977.3,17.76,48.97,126923.89,94485.79
4410.94,16089.49,124878.39,2590.41,465.19,14.18,347096.4,186629.3
40564.15,13627.1,58670.42,2405.08,495.63,34.97,119548.01,139069.89
26052.24,16992.38,68179.83,2928.19,426.72,0.8,286074.91,192846.17
10246.9,7703.76,26754.02,2831.3,314.14,39.9,266551.01,137082.87
10250.17,20765.21,113387.27,1760.34,263.51,3.54,63141.25,101726.29
3130.28,19799.11,118178.25,3035.68,40.06,26.38,354797.8,194505.12
41650.18,17594.45,161671.79,1989.34,257.62,40.93,351268.35,195979.65
40119.19,16594.48,93081.75,2119.59,292.63,23.17,378537.33,211818.29
26578.6,7007.74,25703.04,1651.99,17.37,23.9,158192.19,104848.56
10882.71,7631.19,97753.14,2432.67,419.92,8.51,67671.24,98870.79
35866.34,9233.65,39253.62,1162.1,62.49,31.88,127210.97,100168.65
22699.72,19574.38,110246.86,1924.2,85.85,39.99,23664.94,92849.13
7628.81,9140.07,117168.75,2773.07,345.26,30.81,297506.29,182647.49
2523.12,15391.81,140006.28,2319.25,32.1,47.11,274618.63,163569.92
35754.43,13806.41,52457.61,512.26,135.66,16.29,254709.32,162390.74
34605.69,22549.21,61104.86,2186.02,275.17,38.48,242210.86,193364.99
24117.5,20690.62,160358.4,2988.08,336.84,1.25,69745.55,155864.18
7096.11,17737.34,72242.15,2076.62,325.62,49.49,386307.11,218038.36
32299.02,16538.78,33029.25,2289.68,302.75,3.86,498268.57,261463.44
4158.41,8445.94,62664.58,3235.03,407.07,7.49,229985.94,175645.65
4611.89,4480.27,49263.2,1318.05,255.96,24.12,78584.47,86885.54
23677.15,6992.74,17767.33,1695.1,34.75,44.55,228300.89,142446.19
28064.3,14234.87,23853.84,2683.48,495.8,49.67,232067.81,174276.88
24632.87,6204.34,108757.93,1368.12,36.66,37.45,221570.04,113412.72
39451.38,13437.91,59847.55,2506.24,479.15,0.34,184052.1,173744.83
5396.83,18178.92,31599.6,1365.03,309.22,43.71,267066.34,158330.18
18869.24,15421.36,68597.51,1738.24,181.27,33.04,280811.43,144972.13
29849.77,22393.6,155967.45,3471.04,356.08,4.73,82364.04,133988.24
44496.38,11603.8,102931.03,2257.5,422.73,39.38,492028.53,235306.81
36780.47,20146.06,70689.96,2331.08,86.41,33.54,57903.79,124857.14
25332.93,24240.03,163085.74,2675.82,55.94,43.58,418111.75,257031.85
2570.14,1546.05,138823.32,2200.48,125.96,39.77,245581.7,140493.19
6181.76,12463.83,27174.54,699.0,324.71,1.15,405227.42,151748.71
34816.21,17368.58,47953.96,1852.88,65.53,35.76,118413.48,141954.85
8868.83,7145.35,150180.92,1128.14,196.27,23.65,257529.09,112275.26
33155.25,18021.43,24722.08,2757.12,421.08,17.32,374301.71,259626.77
14688.39,22070.47,51543.92,2065.71,432.9,35.72,413729.78,184326.81
22609.91,16128.29,56679.69,2062.73,309.78,38.42,191767.25,124339.11
6651.0,10203.35,47975.75,1674.83,424.89,11.54,157450.09,113253.52
16867.52,21924.6,67496.36,950.05,418.08,48.02,388616.45,195688.25
25855.18,18066.72,155145.58,936.88,273.22,24.23,174462.76,121664.15
2386.32,11781.65,44406.5,2740.03,461.28,15.11,211550.55,167676.52
21200.67,8675.59,37464.06,751.85,121.58,15.55,445611.95,210942.0
1244.26,10344.58,103399.77,2439.03,322.63,17.0,128988.35,127880.01
6805.45,10743.94,34356.29,2056.45,198.4,34.07,242564.85,128351.04
40413.68,20807.72,57800.02,3035.27,311.37,39.11,68020.58,115995.1
25001.39,12476.05,90386.91,1561.34,66.19,16.07,373289.95,180453.27
31314.37,12941.55,41269.0,1994.06,48.31,44.65,169084.36,126286.35
48961.62,20291.22,104190.78,1293.04,14.87,46.91,321710.11,186609.76
35045.12,21282.83,149042.6,3075.79,325.98,33.62,218122.05,217740.24
12840.31,18693.75,24794.55,3004.08,48.25,34.25,120998.53,127252.67
14246.71,11488.95,25950.79,2260.52,161.26,4.82,258933.96,150174.83
35343.17,18276.88,129392.29,2299.84,15.31,48.12,38059.29,96764.25
21868.22,20900.12,156663.99,1231.79,217.79,48.24,279178.91,156997.74
6324.2,10210.7,130045.94,3381.34,382.2,16.89,48473.83,131600.89
42663.9,10856.62,91498.02,854.55,367.08,23.63,260062.27,151401.51
10808.99,19020.22,147337.02,1884.82,70.42,17.98,422190.53,232235.28
30497.85,7250.92,105746.98,3263.14,209.91,39.42,216449.25,160064.72
28546.37,22321.06,96462.44,872.25,209.6,16.46,355789.57,203604.95
43869.96,27288.18,43310.96,2437.58,256.48,33.74,75070.81,127008.69
8190.42,12083.29,92857.69,1681.63,374.77,49.26,114416.37,85557.76
33045.37,22190.35,89595.74,2737.94,498.12,40.35,464442.13,261139.25
9228.96,19049.79,34219.27,1059.42,479.94,40.08,140531.32,101996.5
21276.19,16992.11,62300.38,3211.98,174.84,38.43,473805.28,243437.66
38767.89,12640.46,86559.98,1270.95,48.01,26.34,203125.99,161027.83
3476.26,4944.79,75118.64,1907.48,110.31,5.57,388978.67,200574.66
43614.53,11571.47,48160.97,1397.4,185.6,17.39,317630.5,164196.67
42293.87,23450.23,98879.71,2319.75,248.3,26.41,92410.84,149127.39
49854.7,21249.59,52438.87,1978.47,157.28,30.69,359981.07,228437.57
19441.61,9029.06,122920.1,1021.34,249.81,33.76,463431.94,222357.78
5412.7,8502.26,100745.93,3084.67,122.2,11.75,48121.32,103010.92
38739.16,27733.4,146087.4,2654.04,156.45,24.35,318911.08,230507.4
34829.7,18764.5,40522.93,686.57,304.93,47.91,248785.27,120635.59
25782.16,12015.38,120602.87,1094.15,148.9,25.06,355527.55,179391.76
28442.82,15349.63,91799.52,1125.76,294.09,16.84,103506.17,111401.63
23095.31,9607.04,119897.23,1037.27,306.67,45.2,300658.79,156955.11
47825.54,12072.27,117228.3,2139.41,435.85,10.91,307906.59,190945.75
3883.58,10884.52,69181.93,1328.3,46.42,9.58,78591.34,78758.29
42309.85,19761.44,36692.14,1163.0,363.07,13.79,214518.64,161220.73
37138.24,19127.89,121155.8,721.98,82.49,30.1,276588.92,140925.14
31531.18,17127.71,123318.81,1943.51,160.26,21.76,133663.79,135591.79
9108.9,20013.38,65442.86,2506.35,89.06,49.2,477404.32,240895.72
23429.02,6030.77,26929.54,2861.23,280.24,30.04,253425.67,187034.39
23068.91,12969.15,61612.04,1688.7,44.74,31.9,426179.58,181167.15
41396.36,16240.54,44813.42,3049.3,105.03,37.98,240614.06,183147.96
38692.89,27414.48,119001.51,1696.48,299.05,17.72,233054.88,195783.66
37554.7,25089.36,69521.83,653.23,69.59,7.72,471255.33,219427.0
38059.05,22211.49,113795.6,1258.41,419.6,32.96,68537.8,130437.93
16403.05,15514.91,128128.67,3251.53,407.81,24.93,225090.35,174703.04
8694.25,9258.71,50742.97,2298.08,366.34,4.7,329922.54,204834.01
9100.25,13269.17,58483.78,2193.02,318.7,20.58,352640.87,159093.53
2461.77,17252.69,120252.91,3530.31,407.34,13.39,119466.68,122195.26
27088.35,18037.28,143335.47,3095.52,372.41,22.92,136450.46,133162.94
25073.87,9017.32,65735.79,1646.46,15.38,13.52,139845.42,142479.9
25649.24,15301.68,103843.44,3130.59,47.83,17.41,357145.53,196116.11
7625.85,15805.41,128861.63,1671.33,340.17,42.34,467327.01,208564.88
41978.91,8916.3,150877.38,3560.63,23.71,43.25,483070.48,297404.59
39355.31,19735.31,32235.93,2102.3,260.77,17.78,217721.72,172623.79
42953.56,28141.28,96080.14,1239.37,215.56,7.29,44651.4,66961.23
43940.89,22049.91,69470.92,2669.3,14.68,24.01,159913.68,186604.02
16755.74,16529.32,117241.8,1318.08,53.99,20.16,210585.64,128613.76
49938.43,27879.5,31679.2,3094.42,482.63,35.5,63887.27,163182.0
12498.94,15198.66,46752.03,1905.58,145.57,31.99,314792.38,180588.79
40162.99,16657.65,113927.61,1562.67,485.5,23.66,31285.49,112983.42
23109.55,18498.67,94551.74,1004.05,369.92,30.25,480363.36,221691.49
18219.13,8492.12,84961.46,3350.63,23.22,32.42,448120.26,208072.73
15886.03,12124.42,35964.27,2868.87,314.15,43.55,368380.52,219489.06
20797.69,16994.68,52789.86,1010.8,370.62,44.9,109513.65,104017.6
40802.55,21185.31,119106.61,746.31,319.77,19.48,352002.09,216159.24
47263.14,13692.18,53704.31,606.87,73.83,11.76,264575.17,145388.37
11615.63,10474.59,51168.68,2702.5,354.84,12.07,198925.73,170262.29
27210.01,21409.37,143708.07,2027.0,48.66,38.81,333190.32,179838.53
45841.78,26212.57,101733.41,1828.1,10.97,36.65,207193.53,187221.61
39015.71,20843.41,46105.77,2307.5,423.44,23.31,206173.77,170482.39
1496.34,14900.9,46748.98,2294.69,436.58,33.62,256761.42,160226.96
37959.3,20784.14,54881.7,2171.59,37.42,39.58,318236.8,182226.36
49409.01,20144.14,129948.36,3611.61,233.71,25.5,174618.6,198446.18
5891.72,17926.52,86404.9,1034.28,118.57,18.62,120236.07,113663.25
30140.43,7632.77,11925.21,2123.02,113.27,18.14,268651.12,172542.55
27118.99,18643.49,33650.25,1426.64,101.74,45.24,58366.69,93667.01
10345.63,4630.42,149804.13,3103.3,95.12,15.03,422072.92,239851.56
44213.45,12670.26,122778.31,3517.45,269.36,8.65,458467.72,245883.71
28222.36,25596.56,96509.57,1252.47,83.34,13.92,250798.87,163344.68
25510.27,19432.02,73867.06,623.84,80.21,16.43,316153.15,177490.82
32131.38,24962.14,68223.63,2084.97,143.13,49.23,116856.3,133697.08
35807.6,8534.53,105384.83,2087.43,410.46,22.85,298514.74,171395.51
17996.62,13415.49,138226.02,2243.32,135.64,28.89,379126.21,201007.13
29627.17,23535.76,153745.44,1972.32,236.77,5.23,245716.32,158826.73
33517.43,10596.24,75832.56,2237.84,304.72,44.17,370802.51,192336.86
25180.1,15752.76,145205.08,2458.47,238.76,39.43,153855.49,168997.11
7236.53,21298.78,29243.64,697.09,132.24,15.58,69999.52,70965.32
14264.14,8182.55,34158.2,2320.93,317.41,29.89,317352.66,172561.32
