marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
15986.02,17671.74,162899.06,2811.31,210.1,29.06,80430.11,108306.3
45463.34,23833.33,149203.97,1033.21,383.12,45.21,254898.24,183018.84
5678.69,15852.62,64180.21,765.68,273.1,35.83,422964.55,141931.57
35888.05,11607.24,125764.55,2647.19,113.81,6.04,21858.57,119211.07
36665.81,16590.48,50495.39,1892.92,184.63,20.24,72093.29,102784.52
45851.0,25488.11,81146.22,2922.63,338.91,0.03,184109.22,208622.86
26410.45,13221.93,116666.92,1278.25,36.18,12.05,90807.2,116573.63
16759.49,23044.87,163926.59,1268.63,177.66,48.57,107676.61,98129.74
41559.29,15925.2,81423.91,1556.99,17.89,22.79,303754.79,207423.85
38769.7,17958.44,91263.04,2403.81,412.22,43.38,101902.98,136321.13
25515.47,14856.34,48809.51,1753.35,67.42,1.19,326646.67,167545.73
38625.01,16681.45,76812.45,769.98,47.83,44.0,459448.89,223388.11
14125.9,19814.99,29989.69,456.7,395.43,44.47,130125.77,86345.98
29885.81,9505.03,137098.98,2750.81,53.86,32.67,121896.8,119960.39
43393.99,20248.26,24582.12,1084.12,345.29,5.81,25468.92,90593.15
16581.24,15878.98,116814.25,2625.57,196.13,43.8,27039.87,97046.32
24693.95,22037.61,62247.23,1266.49,412.63,44.99,210380.75,148769.51
47601.2,21899.64,91555.58,1470.68,99.6,10.05,254740.2,165290.05
40112.38,27242.87,67620.27,1046.56,51.36,47.01,107749.18,118674.26
44464.91,26400.25,84130.45,3373.43,121.92,44.05,175034.23,159164.59
19877.11,11275.85,93303.47,613.12,466.75,10.24,87348.78,81935.7
49828.76,27233.93,119716.69,1067.62,416.27,19.69,346998.63,237062.08
8475.71,20885.46,158049.86,3315.49,150.04,16.83,208610.84,179557.81
26419.76,10799.3,61808.57,809.71,111.0,24.91,372480.37,159223.92
24484.4,17295.95,103641.1,1432.23,86.85,44.45,284150.27,139408.65
40123.18,14019.81,146965.56,1596.9,118.39,43.72,201103.59,131055.99
45522.27,22271.02,64900.43,2445.76,110.47,8.78,320656.01,187949.59
36825.83,9691.2,138185.21,1983.41,445.21,27.56,23441.17,114191.34
31714.0,21159.47,160773.06,3341.57,19.79,26.7,351374.94,205185.44
21944.03,13075.29,138346.82,2959.27,441.26,22.52,198103.26,150168.65
26005.97,17153.68,101352.72,2146.96,30.3,35.74,266516.63,181922.91
25955.72,6195.46,114663.12,1395.59,415.15,32.3,271236.69,176547.36
1998.06,14460.72,86323.13,2829.63,218.62,13.76,288037.94,172901.83
25649.24,15301.68,103843.44,3130.59,47.83,17.41,357145.53,196116.11
42942.57,21280.91,163323.47,3341.84,401.51,44.42,73110.14,137128.41
35754.43,13806.41,52457.61,512.26,135.66,16.29,254709.32,162390.74
39989.72,11341.44,128992.48,2769.04,440.23,22.2,59913.44,135712.91
20133.76,13017.62,88817.9,2585.51,378.61,48.64,132393.57,144249.25
26919.69,24291.53,50079.85,3085.32,491.07,42.86,110846.97,143681.12
2640.69,5470.12,102688.73,1377.53,417.62,34.95,307380.48,161361.36
19766.9,17632.24,134007.69,3050.44,128.07,15.2,310926.79,220715.81
24246.39,6321.23,92526.57,2561.01,210.52,31.44,418831.72,210861.82
13505.24,17203.99,140190.95,3349.26,351.35,32.1,270481.84,171323.72
2530.81,5655.69,62575.5,2423.47,164.87,20.58,377445.69,150717.39
34830.0,16270.58,150512.87,3324.68,277.79,1.81,446757.43,282143.93
22319.3,12135.05,108714.45,1686.34,126.45,18.33,84097.48,104319.71
21368.23,6974.03,127037.33,1192.3,334.85,25.41,366065.28,156493.91
13249.35,9888.72,52493.82,1416.19,177.65,47.51,177409.33,98956.19
27353.69,12798.17,79927.14,2863.29,37.04,36.37,153470.6,147982.99
22463.31,15173.72,149033.5,1226.95,484.21,5.4,482231.67,215594.58
24225.24,24305.9,31824.58,2109.16,423.51,15.07,119099.25,164336.89
29462.7,15557.88,76023.65,3344.03,158.82,26.08,458985.46,230832.92
1309.91,18593.29,133020.84,3360.65,73.52,22.56,415383.91,218072.41
45477.1,18595.79,127729.77,2685.08,370.26,0.26,441743.58,268697.55
4483.28,3493.75,131280.31,3055.03,118.13,46.76,301272.07,189744.74
23095.31,9607.04,119897.23,1037.27,306.67,45.2,300658.79,156955.11
11161.27,10678.85,150871.44,2300.98,391.75,46.19,213239.4,148487.25
26665.34,12177.76,86989.84,2077.5,143.49,21.43,212441.31,161120.14
14731.28,20329.93,111785.97,2928.75,149.47,41.67,428320.26,252372.67
43140.32,22361.65,145806.66,1648.55,40.19,35.43,206122.48,177050.91
20421.63,15861.34,119434.26,1005.98,166.73,25.59,253614.5,165913.31
32299.02,16538.78,33029.25,2289.68,302.75,3.86,498268.57,261463.44
13195.11,10885.8,66923.12,1863.14,86.34,8.39,190070.65,142233.02
1950.9,12827.93,95388.01,3019.59,477.01,11.91,414844.01,210451.07
20803.57,7090.55,120106.49,2096.85,363.98,44.8,153054.91,120775.02
27287.84,9126.96,91118.87,3009.78,109.91,33.27,32035.34,93371.63
23517.81,11114.33,126636.1,2205.9,270.0,49.15,304845.37,164242.27
48138.7,13465.84,137226.05,3055.96,201.81,28.32,250086.07,220843.12
35635.12,20830.45,60107.96,2490.7,197.35,4.24,397602.86,240391.72
49787.82,10940.55,103086.67,1387.07,284.39,23.89,21993.23,89674.36
15457.94,6715.05,91153.04,1453.02,62.99,5.59,53868.99,76570.02
39663.61,26033.58,58787.87,3001.61,115.5,45.07,432645.88,226865.47
28222.36,25596.56,96509.57,1252.47,83.34,13.92,250798.87,163344.68
30976.26,16203.27,97505.01,2610.28,95.25,9.86,263059.25,177109.11
49306.81,20021.08,139531.14,1218.5,331.06,25.58,128051.33,144707.53
33045.37,22190.35,89595.74,2737.94,498.12,40.35,464442.13,261139.25
45042.03,10214.1,24904.1,872.06,329.04,25.52,458921.88,229779.06
36561.76,16139.27,88569.33,2265.64,492.51,1.91,268013.03,176233.42
7241.92,3895.03,129618.91,2384.4,292.73,37.15,124555.3,139670.19
35271.76,15372.42,100129.97,1190.84,148.82,1.7,491739.89,253091.88
24731.46,24630.82,70940.11,1879.77,437.43,30.22,448379.08,220843.59
46021.1,24400.07,158060.84,3440.12,42.92,30.85,270277.28,210108.35
40534.89,27815.37,49821.75,2322.64,60.19,10.43,320671.3,230198.95
6102.6,16268.47,65412.03,3305.76,474.34,22.33,231040.55,160697.84
7561.87,13870.52,79480.95,2772.61,328.59,0.31,118907.73,134533.14
4410.94,16089.49,124878.39,2590.41,465.19,14.18,347096.4,186629.3
25169.0,18386.09,140892.15,2437.75,75.11,30.97,341184.39,193858.15
4957.82,10540.85,21923.95,2928.16,386.45,14.21,282716.52,189871.3
36460.24,13496.7,130642.55,2281.55,125.06,2.38,410934.07,267596.08
28065.57,16256.59,122481.89,1880.16,178.24,33.71,236881.57,165401.1
41958.37,13932.3,145870.42,3249.38,450.51,37.12,433240.03,239784.66
14709.99,12932.19,145909.98,3556.26,211.52,43.15,124168.81,148309.32
26437.9,8637.22,124650.98,2112.11,338.56,43.78,481666.62,209471.86
6756.5,12876.51,42880.59,712.39,444.77,24.82,118438.53,78039.18
44345.89,14152.21,61833.14,2173.45,436.73,20.37,96857.18,149107.51
9575.24,8140.41,147278.68,2984.95,14.36,29.29,309630.8,191409.22
6015.75,11434.2,100882.49,1687.96,87.53,39.63,64678.37,82968.36
11047.48,5878.76,87823.31,2707.97,460.12,23.77,100606.98,97659.87
40505.34,27367.48,159671.85,2438.41,285.58,49.76,369936.55,242607.49
6184.91,10452.4,140120.71,1674.54,245.3,31.88,167912.73,98741.5
31106.95,13590.83,121359.61,2532.41,41.98,15.41,404058.23,196631.39
37562.88,8581.91,139792.11,1926.91,22.28,39.69,94665.36,115519.16
37802.98,24504.06,41109.32,2587.34,477.17,7.54,204944.69,171486.1
10312.98,14766.36,126656.96,742.22,242.19,46.79,205418.21,94260.79
4019.58,9423.82,152556.88,3235.5,395.34,17.02,250590.4,170401.04
22991.51,9886.19,20010.59,1089.12,117.8,34.25,216988.26,141099.62
10921.78,17214.54,51113.25,3138.48,126.17,31.27,205657.15,182915.72
35264.27,25989.61,140917.1,3006.16,284.53,4.79,177650.04,166636.02
18477.95,11621.38,89703.94,1247.54,439.25,36.08,27272.31,67746.94
23018.34,7733.75,23746.66,3057.25,151.4,15.59,315963.39,203367.16
6560.76,3941.45,47007.07,1783.82,171.11,19.06,247275.86,155189.88
28809.96,6386.05,57097.48,1901.97,279.81,4.83,199175.67,167561.07
10090.69,17025.27,65174.31,3063.47,29.6,40.5,121479.1,127587.16
34270.3,26491.27,153455.56,3530.65,195.59,43.01,447867.24,287345.89
4487.27,20757.4,117601.21,2708.97,282.58,6.71,134189.04,156870.81
48818.84,25555.61,132007.5,3597.54,12.37,40.63,462043.76,229481.11
34541.82,10570.95,15424.42,1130.85,322.62,44.9,124286.71,99372.22
9904.75,21546.28,84226.27,1194.91,34.97,4.86,486284.48,238537.54
1690.64,7230.49,56868.38,469.19,362.78,49.87,221527.59,110669.78
17388.68,10483.32,136915.84,1788.98,402.82,0.23,275704.35,158159.75
8487.85,15600.64,155791.61,2626.59,421.01,42.12,163429.05,143891.18
11702.16,3796.89,69421.94,1332.71,339.96,27.91,470806.83,188303.02
43764.76,25355.46,166378.16,2612.79,285.17,47.86,155634.01,176609.98
30557.03,26058.7,27929.05,379.96,160.71,16.9,370501.67,157093.23
9646.42,17543.15,66263.83,1458.18,218.06,18.04,29835.6,84654.18
28276.31,21397.95,134483.38,2941.63,52.66,42.02,288185.0,196587.66
13533.25,10817.77,65868.66,731.89,356.48,35.53,375956.28,159402.07
48833.84,11552.24,147781.33,2911.94,22.1,30.03,246019.17,221420.22
2605.1,16478.04,49859.84,2562.9,212.58,32.22,328792.22,209913.45
36883.6,19521.3,135988.72,2429.35,258.04,34.13,388667.3,198660.09
38876.85,26007.48,55052.81,2944.92,328.54,2.39,260114.24,184415.01
4290.98,3619.47,36475.79,3050.61,178.17,5.89,124684.15,121777.68
9421.6,8334.22,76301.03,582.07,226.97,9.06,210450.57,95638.59
19831.03,11499.0,151215.59,2825.42,297.81,8.84,370773.92,209655.55
43539.59,22531.87,107916.47,1327.39,462.36,42.15,150124.13,146826.43
27313.0,21323.63,114138.67,1854.42,339.27,19.73,323376.62,171491.69
33110.04,25861.91,27100.76,2042.65,134.67,24.47,91180.15,134701.17
39367.63,14133.97,24516.38,2288.17,425.16,4.47,466540.75,270725.29
41578.02,18441.51,29458.64,2683.85,36.98,43.53,309431.9,182946.59
24337.94,5932.33,128593.98,2788.59,143.43,0.51,244769.88,185830.35
25930.86,10619.44,47839.11,2593.65,62.99,4.16,409531.06,211939.89
36182.29,15029.53,64705.16,2160.83,229.05,40.61,402642.11,229121.75
13903.78,14859.98,105331.13,966.13,322.09,6.53,66715.06,89745.33
42870.0,18255.49,104277.77,683.54,270.19,39.67,167390.47,112734.87
2018.55,8010.97,70935.56,1991.05,407.52,17.52,240117.09,135598.42
10592.81,14788.08,17454.0,2262.34,288.07,38.8,183459.18,149991.59
40209.8,24699.97,89952.35,865.47,124.01,2.52,172304.35,156556.22
17672.65,8747.31,119135.83,1940.64,272.85,17.06,189051.34,146776.49
8341.81,8854.44,46193.25,1073.88,370.39,24.06,88183.68,83393.38
10150.98,16276.21,120732.88,2348.23,256.45,31.29,77320.32,117638.58
27007.06,21071.25,24054.16,1352.73,226.57,41.81,144949.18,142864.6
42462.89,25087.82,156731.39,1467.91,269.26,12.22,53639.23,110945.7
4461.89,5474.34,147135.15,848.41,278.55,32.94,264905.6,110754.7
2493.56,11514.42,14568.45,1105.27,162.17,7.59,93505.41,91614.99
23793.24,22808.86,89630.76,2045.02,428.57,39.76,52432.24,118910.09
47853.18,17713.67,79175.12,3190.58,111.76,46.66,421829.98,257907.17
14671.48,11817.02,136526.7,1442.31,26.09,2.36,302004.56,197312.41
47999.36,29303.92,106847.77,2119.78,373.33,3.99,451212.81,276758.49
44496.38,11603.8,102931.03,2257.5,422.73,39.38,492028.53,235306.81
14873.62,17233.96,48150.54,2223.51,324.94,44.01,304895.05,192938.15
41030.46,25284.68,36402.12,1234.85,239.78,32.41,402069.11,224528.31
34607.5,10361.97,113677.59,956.89,487.85,23.06,96580.15,115820.01
26079.3,19647.7,110716.18,3325.51,191.67,38.45,355216.98,223024.89
21722.89,14004.47,136891.25,3547.45,208.89,14.99,283786.02,196210.01
40959.64,25323.3,147737.74,2109.56,299.65,49.59,344668.58,226076.61
39860.89,26167.5,117434.11,2370.84,220.91,42.4,70267.61,132861.46
38089.88,25131.43,103167.55,700.01,282.1,44.36,469191.26,200763.74
49914.54,11738.42,146921.93,971.54,483.62,42.74,220393.93,149098.46
24447.11,20148.1,137301.78,1008.84,126.37,46.64,392383.66,158432.86
40539.23,26577.63,154213.73,3013.43,82.8,3.22,495493.77,250394.31
43261.44,21268.58,166411.8,1591.04,217.54,45.43,439189.76,203939.67
11368.53,14490.79,75100.97,1010.4,256.96,12.43,169618.63,112061.39
3061.26,1989.86,110547.41,676.91,359.47,17.96,212948.58,106533.81
20832.67,21359.18,121857.18,775.69,478.03,18.53,331353.97,172457.51
42980.1,10000.89,38251.4,1466.87,347.45,11.62,278251.12,171983.02
15166.06,9646.65,105016.87,2195.95,493.72,21.92,216944.22,133790.47
35300.5,25614.43,87564.49,2217.09,130.71,25.28,333617.46,217287.26
1360.06,19292.04,85775.79,1856.82,112.36,7.43,456573.62,223771.97
18412.86,23524.63,49939.71,1682.43,160.2,17.98,168558.04,129883.0
31160.32,16021.91,125804.73,2913.14,395.69,17.41,81602.4,125223.31
7358.1,5431.5,110546.64,1492.49,101.39,33.73,344359.79,168480.84
44933.74,19001.67,97383.4,1276.3,106.13,29.04,303005.6,177062.62
8657.42,4226.59,31105.55,2733.07,211.75,35.81,454682.25,234835.93
45579.88,26630.43,107049.74,2634.11,165.6,39.2,376476.43,217219.49
11603.08,13751.09,30520.22,1635.51,326.77,33.35,210609.32,129510.85
49719.66,18331.8,68874.38,1243.05,446.18,12.06,323998.09,230278.94
30632.69,8177.39,65533.8,823.76,77.94,25.11,433936.18,219243.32
5132.9,9428.77,140639.7,911.72,277.91,23.33,186787.12,116394.58
4198.58,18230.45,79840.86,2971.06,53.32,3.7,26636.74,94345.16
4671.16,15150.65,103898.65,2340.31,118.53,44.72,320643.44,168319.72
29904.74,8088.83,138314.02,924.48,161.46,4.57,32444.19,84360.47
40669.38,11752.07,76136.77,940.59,293.76,48.82,469990.35,193801.35
20745.17,12299.05,142976.25,1625.62,281.89,1.59,100735.45,131316.25
22796.95,7036.2,30415.85,1014.99,325.1,36.48,199646.52,116500.57
29875.1,24688.82,77653.32,2078.6,411.26,14.38,474216.38,281537.86
27118.99,18643.49,33650.25,1426.64,101.74,45.24,58366.69,93667.01
34715.02,9292.05,93768.44,3127.27,374.26,41.2,22084.42,122481.43
24117.5,20690.62,160358.4,2988.08,336.84,1.25,69745.55,155864.18
35979.17,14879.75,112161.82,3301.93,49.06,1.1,493298.46,299962.11
49868.23,15248.62,107979.86,3142.07,178.9,30.16,486429.81,302250.61
18164.59,15247.63,57531.1,3059.63,23.57,7.48,204607.57,156996.61
1598.56,1080.47,140874.85,3646.41,54.19,0.71,376585.1,188185.45
7155.63,11006.38,82177.65,1414.81,149.06,48.39,373248.05,153163.23
28122.2,22578.64,61778.21,1016.96,129.13,31.64,67911.78,68936.65
17868.63,22170.85,165953.18,1408.71,451.09,0.54,132857.56,127643.98
47059.15,16591.65,79626.29,2319.59,447.96,24.53,446711.52,220311.47
31744.86,19376.49,74368.54,2446.65,293.16,7.88,99534.47,139752.58
26497.4,10222.54,18247.41,445.97,370.17,40.26,270010.57,139173.5
40103.94,19444.94,46408.72,2713.15,499.8,1.43,137193.17,129023.54
13670.9,8187.72,128882.92,3015.31,210.99,18.55,287654.99,201324.08
41167.19,19874.89,90890.7,2377.03,265.99,11.9,114334.74,127585.59
1149.99,4078.58,146719.7,2096.87,329.06,49.04,123559.16,104578.11
31364.19,25126.87,37264.94,731.93,461.07,3.91,42463.55,78817.33
46803.1,27155.51,116036.21,2146.4,400.54,35.99,495282.27,279813.85
39605.14,14990.93,121390.45,1168.54,41.57,23.9,74285.71,112000.27
42828.08,24210.54,114439.99,2426.64,359.35,40.82,219497.03,178943.22
20450.78,6452.49,86994.24,1433.87,133.45,10.71,220427.83,127990.98
41387.71,23214.58,107424.92,1354.31,134.9,42.76,165740.6,131468.34
27990.75,11606.1,114269.57,1950.4,278.15,47.52,401115.34,208198.54
31308.47,9406.71,137698.58,2472.56,351.19,10.66,182092.12,123944.01
3886.85,14502.1,65371.65,1492.5,88.02,12.14,320216.14,179248.63
10876.03,11836.44,81118.99,3300.04,164.11,48.18,280640.18,178799.99
27997.26,16437.17,110356.63,668.89,360.9,21.71,434733.86,174276.21
3881.25,11426.58,59702.58,3045.81,84.48,41.76,413351.66,240612.68
37330.89,9125.41,38223.85,293.1,426.36,42.12,124614.71,97923.79
42162.79,9934.47,153042.05,1493.67,233.46,15.54,380053.66,205917.11
46097.76,21442.32,50389.54,3241.37,297.14,8.94,400432.86,290913.92
5986.65,13862.69,49836.45,2460.66,49.4,18.33,461209.12,217219.84
47046.29,10829.16,103372.81,2485.91,477.71,29.6,482344.45,241989.44
4313.38,8742.24,23212.2,2321.73,454.69,24.85,373745.12,208598.8
24228.75,17296.35,23773.99,1402.93,103.14,36.84,235966.96,150637.16
42172.3,21739.73,31673.76,2532.58,334.92,27.44,160625.92,151431.25
4445.25,17540.43,36905.57,733.65,398.63,40.28,435038.21,149783.8
1893.32,9082.94,74499.9,2774.79,69.76,5.2,459466.15,213028.52
2222.44,11635.51,134551.2,3497.38,292.95,21.95,66829.37,121271.4
26052.24,16992.38,68179.83,2928.19,426.72,0.8,286074.91,192846.17
40768.24,14738.53,78782.88,2638.93,258.29,6.04,82013.25,156288.25
7243.91,2998.38,94435.11,2461.17,462.65,16.58,140758.26,131084.04
7105.9,2003.59,50413.81,1863.24,33.42,45.08,203934.14,132373.47
28858.8,22576.2,85778.96,1675.04,460.41,19.01,169358.82,163131.14
12480.48,6900.62,66535.69,2943.07,488.84,13.67,363679.49,196855.85
36780.47,20146.06,70689.96,2331.08,86.41,33.54,57903.79,124857.14
47532.13,21258.85,78324.09,1752.83,221.17,35.17,314611.3,169225.13
38535.64,15999.97,19412.05,2472.96,314.17,24.07,299078.97,192488.92
43981.59,25549.44,153947.35,1026.64,447.69,14.43,397853.59,225278.79
26459.72,19410.77,162243.91,3269.27,88.17,15.09,66405.68,162360.4
41783.65,9300.19,137502.1,3138.55,173.67,9.28,179650.22,173623.15
9962.26,17637.99,19943.02,862.45,400.99,18.13,354609.64,138923.77
4349.05,11256.29,122883.43,823.66,210.9,8.41,361609.81,132058.59
33141.7,13895.22,99215.7,2665.83,306.42,32.15,235820.38,167269.86
3545.67,15383.39,30962.07,834.44,284.4,44.73,241649.33,114737.39
44731.59,22824.6,158524.25,3781.08,486.85,12.71,483180.47,346836.36
34886.15,13533.7,128378.44,768.52,79.35,12.11,176589.43,134656.12
47657.84,29200.83,49428.62,1013.54,474.74,44.91,92055.05,111352.6
16380.45,16425.9,157926.73,1011.61,286.43,28.4,477364.19,255162.73
24821.76,17277.06,37120.46,2555.3,453.03,36.49,408611.91,196412.82
37342.83,9331.23,78393.57,2170.18,67.79,44.46,133790.21,147482.75
12896.17,8525.95,34872.24,2734.82,324.34,33.25,431483.33,200849.28
27550.59,14726.11,38558.55,3084.37,421.65,37.12,141104.68,133400.19
33313.9,19459.98,160899.82,2673.83,395.57,19.35,417174.79,274312.6
48961.62,20291.22,104190.78,1293.04,14.87,46.91,321710.11,186609.76
37490.46,22877.23,60882.15,673.09,231.58,35.19,251638.51,168333.84
6788.41,6977.75,123160.11,3227.96,66.52,3.58,465475.0,247830.77
24291.34,19050.33,147150.7,1546.58,84.88,29.76,408496.61,167918.85
29849.77,22393.6,155967.45,3471.04,356.08,4.73,82364.04,133988.24
8184.53,17055.38,153927.13,3416.67,478.72,26.11,358673.1,207948.74
22166.34,19964.78,152281.19,2682.05,320.71,4.42,398960.94,236160.98
14916.29,20809.14,114292.51,2423.05,60.16,31.36,279741.26,161660.4
6822.55,3505.99,57462.46,3144.71,129.56,22.82,152512.82,108381.3
26090.05,19313.25,154657.91,3065.73,195.65,27.65,132547.03,131480.24
9116.02,21212.43,39731.94,2280.18,71.43,32.45,487590.07,227234.54
29936.33,17673.45,43614.74,1581.72,425.5,12.52,229660.86,138892.99
9315.15,6600.7,73185.55,1869.52,105.31,15.98,269036.0,139820.09
36456.15,27266.93,67944.96,1567.6,73.48,24.1,307119.55,154768.26
10566.84,6019.58,99096.92,3339.82,365.59,28.32,68303.07,137375.02
44917.97,16026.97,149090.35,2696.0,72.15,46.18,59021.79,137538.8
2284.26,4312.06,79649.19,2761.3,211.06,17.6,115105.72,110790.83
26577.87,14873.58,97210.1,693.93,262.6,29.59,51357.95,82325.79
16685.13,12005.11,75958.48,2951.83,49.31,46.13,451266.7,218129.39
12028.75,12484.95,117585.49,1899.08,282.34,35.89,91051.65,109360.69
24108.54,23417.38,38333.78,2429.43,245.28,16.42,128753.2,125287.61
42258.96,18279.12,26668.83,349.42,337.52,20.74,277908.97,141217.93
45848.58,19704.93,113758.02,3261.02,117.38,43.94,450178.03,299351.4
15859.18,20962.14,99327.1,2510.19,184.75,21.88,43534.98,107170.39
8557.94,18157.87,78593.21,1819.72,333.23,12.6,123667.74,118289.86
36286.88,12431.96,63374.5,1297.19,27.44,26.15,364328.2,161327.4
29517.94,6655.64,17836.59,1091.15,66.74,9.3,269206.31,155099.14
10849.79,14945.2,115636.8,1558.04,148.94,29.1,305368.81,162189.01
38254.49,24625.47,85813.17,909.04,62.11,49.58,28137.83,74727.33
26427.59,16566.1,82816.74,1859.13,29.36,48.46,436066.51,179317.03
33016.36,11221.22,143526.48,2132.74,493.82,30.69,297795.55,196721.7
18607.61,18677.95,126886.8,1929.05,233.32,44.31,420496.56,192312.05
22515.78,18059.17,51266.59,2395.31,271.51,40.76,482597.54,255070.51
9836.76,13485.49,111077.53,1872.85,134.9,47.53,371437.52,203644.0
38069.28,24948.91,44136.15,578.79,13.77,43.65,34885.03,78314.07
8693.55,17531.44,47164.41,2806.79,377.85,44.99,361534.14,228971.87
39136.83,21352.43,125633.58,1960.96,364.64,11.48,290465.92,177837.8
40102.38,21483.27,40440.73,2202.53,486.54,7.9,69699.0,149472.65
37583.45,20929.64,62371.84,3108.56,20.34,2.2,149804.99,183741.88
1951.72,11131.06,144123.58,3046.12,77.14,32.97,101043.66,119632.47
14383.53,12423.18,121994.29,2272.49,358.95,46.68,463923.87,240875.98
23948.55,19126.92,155073.17,2455.93,171.74,49.69,401736.0,208440.25
30181.67,18440.98,147618.62,3301.73,41.25,42.62,356409.87,189865.24
46041.88,19263.0,65734.41,2817.21,157.47,41.55,386393.91,218847.42
19404.69,6850.83,102175.4,1128.97,52.98,25.94,308598.11,120491.33
43876.14,22962.84,78281.15,2308.26,420.43,22.6,430527.96,236143.25
9008.04,14898.58,117998.99,3200.57,439.7,32.02,129731.91,144558.1
19192.74,11012.39,64336.18,2751.27,322.08,1.14,140242.19,121313.16
3561.82,8160.67,11719.55,520.27,198.94,39.72,304039.83,100613.81
37381.98,12787.48,28851.03,1507.76,386.71,32.87,408864.99,181710.13
8381.99,20933.74,133543.78,2270.59,319.48,8.5,421178.46,250125.63
13593.98,19992.72,33174.94,1013.52,398.07,31.78,488601.5,223008.55
38986.43,19237.74,107306.48,2607.08,260.34,29.97,385896.74,179443.08
27201.12,13772.46,140395.85,2183.04,479.59,39.4,131716.62,148041.93
1684.66,15205.03,124623.7,1585.89,152.12,41.87,130712.26,120537.56
1109.53,11012.6,73758.71,1445.7,306.05,12.67,233882.6,142639.06
26022.37,24733.57,55034.47,2859.51,405.95,40.72,332072.37,231923.3
15942.82,4763.46,142578.7,3324.87,448.0,9.1,266236.17,184238.65
9835.26,3135.62,89636.45,2904.07,473.91,19.71,52387.02,102510.43
31066.1,17801.14,78026.82,3140.35,203.56,24.63,251312.39,213630.38
12193.39,6902.62,147120.46,3597.29,352.68,40.25,412207.37,257760.09
30018.15,18287.56,50807.62,1780.34,152.2,45.05,135351.11,104994.58
19584.03,19654.56,84854.52,804.71,328.2,0.86,324815.66,169958.52
10150.56,5223.25,24932.23,2544.87,100.27,36.86,149465.37,115684.88
7767.13,10645.29,31623.87,2095.07,216.51,43.88,286721.13,153977.96
12606.17,16450.24,75956.65,1583.28,460.92,47.72,356469.87,164859.0
2461.77,17252.69,120252.91,3530.31,407.34,13.39,119466.68,122195.26
16098.22,13398.35,64858.31,1406.48,253.29,8.65,374982.62,183719.72
45195.78,13559.15,115839.03,3311.33,81.95,24.95,344728.87,221346.22
41736.74,20270.43,137968.97,2508.34,205.3,45.05,170124.78,138187.14
19228.18,13208.72,142815.77,920.34,77.95,15.78,449587.85,180593.39
29215.85,21395.72,28600.9,2737.98,43.58,25.25,394646.79,217541.26
28800.67,17093.87,130866.18,2964.75,454.19,49.78,270143.74,200747.21
41608.14,14270.37,37751.91,2151.97,250.8,22.8,59688.6,98312.54
12578.21,17726.3,120429.08,2484.45,53.8,31.41,231498.33,152237.78
15522.99,13700.66,69851.59,1083.88,361.17,49.78,178328.25,108651.43
15787.49,7119.66,113325.75,1288.64,46.35,18.36,145973.8,95216.45
3002.63,12080.44,45668.86,412.94,204.12,13.65,328915.31,154249.31
16419.71,22276.18,116344.6,1128.72,122.84,14.14,462430.47,223717.82
44017.78,23061.12,41648.44,1284.04,90.67,30.85,90346.05,102805.72
45687.39,15464.14,41984.42,1878.02,271.44,8.14,375985.88,219792.71
6372.13,15636.45,106606.14,1012.38,362.65,8.23,318423.14,151223.72
23444.87,10699.8,62391.7,2028.92,248.72,13.01,340175.48,165212.58
19686.1,15019.65,119063.54,1458.95,412.19,27.05,425689.07,197571.01
24978.6,15764.34,116959.59,1421.29,459.52,42.21,200217.85,148081.15
28181.26,10960.37,103905.23,3368.56,405.52,26.46,298186.09,210168.08
1992.68,7682.22,117074.15,3563.17,478.68,39.13,152875.33,154143.23
42269.87,27326.51,141981.82,3163.08,465.23,47.88,156421.58,192638.58
48709.54,15128.58,149259.24,1004.03,417.93,37.0,266375.58,150862.2
33016.84,22723.39,34853.51,2387.3,153.39,32.14,23504.07,120285.24
33362.16,20186.16,104023.53,1137.55,95.42,0.41,139095.34,130530.9
26871.01,16260.47,126581.02,2383.65,366.24,22.42,92781.81,135993.45
17379.4,6657.42,41782.45,2900.68,424.31,13.4,77536.61,117779.99
8299.91,6149.11,48144.36,1443.29,413.33,25.62,204621.77,131353.53
29619.1,9913.88,51640.94,3051.85,325.37,47.55,70093.67,118564.43
3202.13,12582.91,98054.61,2644.55,416.64,16.02,94058.86,94895.3
41400.63,27761.1,80303.61,1374.45,356.51,8.04,340983.52,193639.85
21624.67,21931.1,119128.62,970.9,336.03,41.29,332644.22,162222.23
21322.96,5257.0,97690.36,2952.97,32.82,49.53,473608.75,197949.78
17031.37,9243.94,107676.37,1966.75,235.63,39.0,461731.15,176752.65
48498.34,13266.19,52199.01,571.81,26.58,6.92,439491.37,246721.58
9570.93,21439.9,133420.77,1066.16,55.26,27.53,351658.09,155671.48
8414.08,6777.22,106706.93,3437.72,275.09,20.26,147962.89,173930.79
9111.04,6247.82,28942.45,949.42,33.26,31.67,105515.72,75780.95
33267.85,19260.64,49433.57,3150.28,457.48,33.43,475720.55,235321.63
49602.87,21266.21,65652.92,2403.63,230.67,40.35,480621.92,220144.42
12538.28,7411.76,146655.43,1704.7,352.98,12.0,262128.58,139849.24
45375.25,22647.17,70438.46,1565.0,82.42,48.23,283238.57,178924.69
